S.No,URL
2595,https://www.myscheme.gov.in/schemes/sogateaksa
2596,https://www.myscheme.gov.in/schemes/aewc-mesifai-vi
2597,https://www.myscheme.gov.in/schemes/ids-mesifa-cii
2598,https://www.myscheme.gov.in/schemes/ascswstrsdlsxxiisma
2599,https://www.myscheme.gov.in/schemes/dpgsssscl
2600,https://www.myscheme.gov.in/schemes/rksyr
2601,https://www.myscheme.gov.in/schemes/mss
2602,https://www.myscheme.gov.in/schemes/sssbmbcascvssvs
2603,https://www.myscheme.gov.in/schemes/cklpr
2604,https://www.myscheme.gov.in/schemes/hag-sw
2605,https://www.myscheme.gov.in/schemes/sfgatta-sa
2606,https://www.myscheme.gov.in/schemes/ptlt
2607,https://www.myscheme.gov.in/schemes/mbpyu
2608,https://www.myscheme.gov.in/schemes/mjpmsky
2609,https://www.myscheme.gov.in/schemes/imspeksyrc
2610,https://www.myscheme.gov.in/schemes/fam-gbocwwb
2611,https://www.myscheme.gov.in/schemes/gsvsps
2612,https://www.myscheme.gov.in/schemes/css-nos-st
2613,https://www.myscheme.gov.in/schemes/apmcy
2614,https://www.myscheme.gov.in/schemes/sgfaiweps
2615,https://www.myscheme.gov.in/schemes/jpsky
2616,https://www.myscheme.gov.in/schemes/dpiit-is
2617,https://www.myscheme.gov.in/schemes/hea
2618,https://www.myscheme.gov.in/schemes/ftthip
2619,https://www.myscheme.gov.in/schemes/hasukbocwwb
2620,https://www.myscheme.gov.in/schemes/htagchrt-2
2621,https://www.myscheme.gov.in/schemes/uatdp
2622,https://www.myscheme.gov.in/schemes/parfdap
2623,https://www.myscheme.gov.in/schemes/lpaiis
2624,https://www.myscheme.gov.in/schemes/nfandshests
2625,https://www.myscheme.gov.in/schemes/ipiwai
2626,https://www.myscheme.gov.in/schemes/mfal
2627,https://www.myscheme.gov.in/schemes/matidp
2628,https://www.myscheme.gov.in/schemes/lpwtcw
2629,https://www.myscheme.gov.in/schemes/mafcw
2630,https://www.myscheme.gov.in/schemes/mpss
2631,https://www.myscheme.gov.in/schemes/apspmss
2632,https://www.myscheme.gov.in/schemes/bawesmw-sw
2633,https://www.myscheme.gov.in/schemes/edftcw
2634,https://www.myscheme.gov.in/schemes/naps
2635,https://www.myscheme.gov.in/schemes/gassutpssatn
2636,https://www.myscheme.gov.in/schemes/fadc-hbocwwb
2637,https://www.myscheme.gov.in/schemes/snsukbocwwb
2638,https://www.myscheme.gov.in/schemes/haryana-building-and-other-construction-workers-welfare-board
2639,https://www.myscheme.gov.in/schemes/eiccid
2640,https://www.myscheme.gov.in/schemes/mmssydfahbocwwb
2641,https://www.myscheme.gov.in/schemes/ees
2642,https://www.myscheme.gov.in/schemes/eicfiaycwhi
2643,https://www.myscheme.gov.in/schemes/giftmrc
2644,https://www.myscheme.gov.in/schemes/pshbocwwb
2645,https://www.myscheme.gov.in/schemes/mbwodapd
2646,https://www.myscheme.gov.in/schemes/btehabwodap
2647,https://www.myscheme.gov.in/schemes/fmh
2648,https://www.myscheme.gov.in/schemes/sswc-hlwb
2649,https://www.myscheme.gov.in/schemes/fapsubnc1t12cw-hlwb
2650,https://www.myscheme.gov.in/schemes/sshlwb
2651,https://www.myscheme.gov.in/schemes/faewcpsa-hlwb
2652,https://www.myscheme.gov.in/schemes/chc
2653,https://www.myscheme.gov.in/schemes/fatcwd-hlwb
2654,https://www.myscheme.gov.in/schemes/vdrry
2655,https://www.myscheme.gov.in/schemes/fssm
2656,https://www.myscheme.gov.in/schemes/syssr
2657,https://www.myscheme.gov.in/schemes/famwwdwhlwb
2658,https://www.myscheme.gov.in/schemes/rtif
2659,https://www.myscheme.gov.in/schemes/wbtisscis
2660,https://www.myscheme.gov.in/schemes/wphbocwwb
2661,https://www.myscheme.gov.in/schemes/avpv
2662,https://www.myscheme.gov.in/schemes/wbtisrsdre
2663,https://www.myscheme.gov.in/schemes/wbafbgia
2664,https://www.myscheme.gov.in/schemes/psfa
2665,https://www.myscheme.gov.in/schemes/mpppy
2666,https://www.myscheme.gov.in/schemes/wbisps
2667,https://www.myscheme.gov.in/schemes/sangch
2668,https://www.myscheme.gov.in/schemes/adps
2669,https://www.myscheme.gov.in/schemes/fasiiiaivcp
2670,https://www.myscheme.gov.in/schemes/ismpsssd
2671,https://www.myscheme.gov.in/schemes/wbmwwsca
2672,https://www.myscheme.gov.in/schemes/ismpsspr
2673,https://www.myscheme.gov.in/schemes/sfacohcssefc
2674,https://www.myscheme.gov.in/schemes/mgioeca
2675,https://www.myscheme.gov.in/schemes/fatia
2676,https://www.myscheme.gov.in/schemes/psgs-deg
2677,https://www.myscheme.gov.in/schemes/ismpsssqc
2678,https://www.myscheme.gov.in/schemes/ad-hsb
2679,https://www.myscheme.gov.in/schemes/fp-hsb
2680,https://www.myscheme.gov.in/schemes/aopk
2681,https://www.myscheme.gov.in/schemes/cmnsy
2682,https://www.myscheme.gov.in/schemes/els-cl2mc
2683,https://www.myscheme.gov.in/schemes/fadpd
2684,https://www.myscheme.gov.in/schemes/sgs
2685,https://www.myscheme.gov.in/schemes/pvcppd
2686,https://www.myscheme.gov.in/schemes/ofojs
2687,https://www.myscheme.gov.in/schemes/mtyy
2688,https://www.myscheme.gov.in/schemes/isdelhi
2689,https://www.myscheme.gov.in/schemes/lbsspy
2690,https://www.myscheme.gov.in/schemes/tlsbc
2691,https://www.myscheme.gov.in/schemes/yhs
2692,https://www.myscheme.gov.in/schemes/maftcwsbw
2693,https://www.myscheme.gov.in/schemes/ipssrsd
2694,https://www.myscheme.gov.in/schemes/ipshaaciec
2695,https://www.myscheme.gov.in/schemes/msybc
2696,https://www.myscheme.gov.in/schemes/ipsfaci
2697,https://www.myscheme.gov.in/schemes/ipsftsame
2698,https://www.myscheme.gov.in/schemes/smcrcsc
2699,https://www.myscheme.gov.in/schemes/mes
2700,https://www.myscheme.gov.in/schemes/faftcwsb
2701,https://www.myscheme.gov.in/schemes/mcfnsfdc
2702,https://www.myscheme.gov.in/schemes/beds
2703,https://www.myscheme.gov.in/schemes/fadesm
2704,https://www.myscheme.gov.in/schemes/dfshsfdc
2705,https://www.myscheme.gov.in/schemes/mmgy
2706,https://www.myscheme.gov.in/schemes/mafcws
2707,https://www.myscheme.gov.in/schemes/wbisscis
2708,https://www.myscheme.gov.in/schemes/fafeftcw
2709,https://www.myscheme.gov.in/schemes/igpbssny
2710,https://www.myscheme.gov.in/schemes/bsepec-cai
2711,https://www.myscheme.gov.in/schemes/faesmw
2712,https://www.myscheme.gov.in/schemes/igucy
2713,https://www.myscheme.gov.in/schemes/isftcw
2714,https://www.myscheme.gov.in/schemes/sjay-hp
2715,https://www.myscheme.gov.in/schemes/aimpwbdop
2716,https://www.myscheme.gov.in/schemes/cssu
2717,https://www.myscheme.gov.in/schemes/hamcftcw
2718,https://www.myscheme.gov.in/schemes/scddrge
2719,https://www.myscheme.gov.in/schemes/sgsts
2720,https://www.myscheme.gov.in/schemes/pa-mp
2721,https://www.myscheme.gov.in/schemes/inyts
2722,https://www.myscheme.gov.in/schemes/dfmkftcw
2723,https://www.myscheme.gov.in/schemes/rriqsftcw
2724,https://www.myscheme.gov.in/schemes/prftcw
2725,https://www.myscheme.gov.in/schemes/kspy
2726,https://www.myscheme.gov.in/schemes/seftcw
2727,https://www.myscheme.gov.in/schemes/mmmsy
2728,https://www.myscheme.gov.in/schemes/bbsy
2729,https://www.myscheme.gov.in/schemes/bsky-chcsgh
2730,https://www.myscheme.gov.in/schemes/bs
2731,https://www.myscheme.gov.in/schemes/mgbby-odisha
2732,https://www.myscheme.gov.in/schemes/rsds
2733,https://www.myscheme.gov.in/schemes/stadspecm
2734,https://www.myscheme.gov.in/schemes/csispwd
2735,https://www.myscheme.gov.in/schemes/sws
2736,https://www.myscheme.gov.in/schemes/adwb
2737,https://www.myscheme.gov.in/schemes/vsympbocwwb
2738,https://www.myscheme.gov.in/schemes/mrcbspbocwwb
2739,https://www.myscheme.gov.in/schemes/sdt-90dsdtpcgs
2740,https://www.myscheme.gov.in/schemes/suvesfwpbocwwb
2741,https://www.myscheme.gov.in/schemes/ns
2742,https://www.myscheme.gov.in/schemes/ssychh
2743,https://www.myscheme.gov.in/schemes/aladss
2744,https://www.myscheme.gov.in/schemes/rgsaip
2745,https://www.myscheme.gov.in/schemes/ssstss
2746,https://www.myscheme.gov.in/schemes/sugtpctrcw-t
2747,https://www.myscheme.gov.in/schemes/sei
2748,https://www.myscheme.gov.in/schemes/ltcpbocwwb
2749,https://www.myscheme.gov.in/schemes/bdps
2750,https://www.myscheme.gov.in/schemes/bsaidspky
2751,https://www.myscheme.gov.in/schemes/cmkuy
2752,https://www.myscheme.gov.in/schemes/ignoapsb
2753,https://www.myscheme.gov.in/schemes/cts-maharashtra
2754,https://www.myscheme.gov.in/schemes/bowbwodapd
2755,https://www.myscheme.gov.in/schemes/msasy
2756,https://www.myscheme.gov.in/schemes/bbgspbocwwb
2757,https://www.myscheme.gov.in/schemes/wses
2758,https://www.myscheme.gov.in/schemes/mmacy
2759,https://www.myscheme.gov.in/schemes/nsakppy
2760,https://www.myscheme.gov.in/schemes/cmfbs
2761,https://www.myscheme.gov.in/schemes/dog
2762,https://www.myscheme.gov.in/schemes/amakcbkassistance-for-major-ailments-karmika-chikitsa-bhagya-kbocwwb
2763,https://www.myscheme.gov.in/schemes/dpaexgkbocwwb
2764,https://www.myscheme.gov.in/schemes/ppy-jbocwwb
2765,https://www.myscheme.gov.in/schemes/sbvcydpsc
2766,https://www.myscheme.gov.in/schemes/ft
2767,https://www.myscheme.gov.in/schemes/pcwfsf
2768,https://www.myscheme.gov.in/schemes/mgsapbocwwb
2769,https://www.myscheme.gov.in/schemes/hoapdvsra
2770,https://www.myscheme.gov.in/schemes/cs
2771,https://www.myscheme.gov.in/schemes/adtwspe
2772,https://www.myscheme.gov.in/schemes/ssmm
2773,https://www.myscheme.gov.in/schemes/ttf
2774,https://www.myscheme.gov.in/schemes/prlvishwas
2775,https://www.myscheme.gov.in/schemes/eacs1t7a8t10
2776,https://www.myscheme.gov.in/schemes/prljrf
2777,https://www.myscheme.gov.in/schemes/bsy
2778,https://www.myscheme.gov.in/schemes/eagrdc
2779,https://www.myscheme.gov.in/schemes/dccbfcd
2780,https://www.myscheme.gov.in/schemes/atbw
2781,https://www.myscheme.gov.in/schemes/psslp
2782,https://www.myscheme.gov.in/schemes/dccbfml
2783,https://www.myscheme.gov.in/schemes/bbsii
2784,https://www.myscheme.gov.in/schemes/fat75opd
2785,https://www.myscheme.gov.in/schemes/dccbfhl
2786,https://www.myscheme.gov.in/schemes/sfmstn
2787,https://www.myscheme.gov.in/schemes/pbbwc60y
2788,https://www.myscheme.gov.in/schemes/dccbfww
2789,https://www.myscheme.gov.in/schemes/rcwicohndjkbocwwb
2790,https://www.myscheme.gov.in/schemes/ptstgk
2791,https://www.myscheme.gov.in/schemes/aabym
2792,https://www.myscheme.gov.in/schemes/fa
2793,https://www.myscheme.gov.in/schemes/fatlclnbsmec
2794,https://www.myscheme.gov.in/schemes/fsme
2795,https://www.myscheme.gov.in/schemes/aa
2796,https://www.myscheme.gov.in/schemes/aejkbocwwb
2797,https://www.myscheme.gov.in/schemes/lsmpcjl
2798,https://www.myscheme.gov.in/schemes/majjpy
2799,https://www.myscheme.gov.in/schemes/ngndpsmp
2800,https://www.myscheme.gov.in/schemes/dsmfc
2801,https://www.myscheme.gov.in/schemes/mcf
2802,https://www.myscheme.gov.in/schemes/la
2803,https://www.myscheme.gov.in/schemes/msym
2804,https://www.myscheme.gov.in/schemes/bmky
2805,https://www.myscheme.gov.in/schemes/pcardftc
2806,https://www.myscheme.gov.in/schemes/sma
2807,https://www.myscheme.gov.in/schemes/ifticmwstc
2808,https://www.myscheme.gov.in/schemes/fvy
2809,https://www.myscheme.gov.in/schemes/mvyb
2810,https://www.myscheme.gov.in/schemes/agjy
2811,https://www.myscheme.gov.in/schemes/iofhs
